month,sourceFile,rowNumber,sourceSystem,account,currency,isbn,title,units,gross,net,sha256,lineItem
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,3,INGRAM_EBOOK,6116305,USD,9781950719112,"Uncomfortable Conversations with God",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,6a23db1ebe3d0baf6526cd63529b38770ffbc0e1f1593f6b62bd4886a21c863b
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,4,INGRAM_EBOOK,6116305,USD,9781950719112,"Uncomfortable Conversations with God",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,d9b2fd102807087581cfa2427f51be5a303ffe74eaf500be6f0a277eb170065c
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,5,INGRAM_EBOOK,6116305,USD,9781950719129,"Number 23 and Me",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,eb949d878965594fa3ee4904a7d684b336ad80e422e0a8a7370fc43d5de68601
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,6,INGRAM_EBOOK,6116305,USD,9781950719129,"Number 23 and Me",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,4dec230cb7c47ba544ca88fe0def2d07da443af084604c7db9ecb4bcccd4f1a8
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,7,INGRAM_EBOOK,6116305,USD,9781950719259,"Help God, I Am Angry",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,bd421ca73044b4ab87ab5d73749b3ea15aee78f8d19babd4c521fe34a0744025
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,8,INGRAM_EBOOK,6116305,USD,9781950719259,"Help God, I Am Angry",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,11d0ed27f248ab993ffa7d6e59092331e3e40215ceec5ae7b7220330ce04b18d
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,9,INGRAM_EBOOK,6116305,USD,9781950719259,"Help God, I Am Angry",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,0cc2dd61eeddde01b97b5e0dd11c6411bd1cbe720841b9aad4d52ce271c15240
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,10,INGRAM_EBOOK,6116305,USD,9781950719259,"Help God, I Am Angry",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,4d1dd6fb013dbb21c011c3b67476472e0a787e36d483b2f14749537437a14bd7
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,11,INGRAM_EBOOK,6116305,USD,9781950719273,"Jewels by Lady J",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,acae62b005f086b34f0a4661cc46b3fb1b377cba7e9aed17b1faf1b4ae30ef74
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,12,INGRAM_EBOOK,6116305,USD,9781950719310,"Help God, I Am Hurt",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,3751c40ae42a2f64fe51d5c985447f43acd96d7d90dc888d4310cc07306892ba
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,13,INGRAM_EBOOK,6116305,USD,9781950719419,"Girl, You're Not Crazy. You're Dealing With a Narcissist",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,79547a105438b12c05d846823299ea41baf2be35ac53133981eb32106c7a0629
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,14,INGRAM_EBOOK,6116305,USD,9781950719419,"Girl, You're Not Crazy. You're Dealing With a Narcissist",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,b6b1008d2b534b5adcab323e558d9257fa11a48a1aac62f944d97dfffb660d63
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,15,INGRAM_EBOOK,6116305,USD,9781950719419,"Girl, You're Not Crazy. You're Dealing With a Narcissist",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,f176e9ffd157d27cefda875e7fbd6f1e035a8309cffbf8d8d0ed8d048e975b38
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,16,INGRAM_EBOOK,6116305,USD,9781950719419,"Girl, You're Not Crazy. You're Dealing With a Narcissist",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,7a03647d6d4c5b45789531e1ea486295b04f4305fb694816f4ad6a3faf8c472c
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,17,INGRAM_EBOOK,6116305,USD,9781950719419,"Girl, You're Not Crazy. You're Dealing With a Narcissist",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,ab4d7e33ebb21af10395fe61cfe4752df0053f2e92d20667430b94ba557b8287
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,18,INGRAM_EBOOK,6116305,USD,9781950719419,"Girl, You're Not Crazy. You're Dealing With a Narcissist",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,0697ddad6060851acb941a0430293ea5b96149b03e23169eb2f1579a92f6eacf
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,19,INGRAM_EBOOK,6116305,USD,9781950719419,"Girl, You're Not Crazy. You're Dealing With a Narcissist",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,9a7ae1a942ba8f0960706970179ec5f93b8ff670a70c05e2c21071ac1b6ed26a
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,20,INGRAM_EBOOK,6116305,USD,9781950719419,"Girl, You're Not Crazy. You're Dealing With a Narcissist",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,565a76eb5c79161a73e79e325b1aa233469f8020138ef8c6d8d8e48bafe37305
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,21,INGRAM_EBOOK,6116305,USD,9781950719419,"Girl, You're Not Crazy. You're Dealing With a Narcissist",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,d622f217d59e993b5d5138d87a383f0087037a6866aa24c267cdb8bd32d45508
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,22,INGRAM_EBOOK,6116305,USD,9781950719419,"Girl, You're Not Crazy. You're Dealing With a Narcissist",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,10ce5fa641c30dba29f393ae1800c96ebf78c272c93bbbaa6dc07ce797a17ac6
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,23,INGRAM_EBOOK,6116305,USD,9781950719419,"Girl, You're Not Crazy. You're Dealing With a Narcissist",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,97277acc288ea92f8aebf08e898f460d8d74e4bc410198643b7603b355bb5187
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,24,INGRAM_EBOOK,6116305,USD,9781950719419,"Girl, You're Not Crazy. You're Dealing With a Narcissist",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,d83c6e32bd670fc763726115074efc35edb035d9f7943392a1857f01876c2913
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,25,INGRAM_EBOOK,6116305,USD,9781950719419,"Girl, You're Not Crazy. You're Dealing With a Narcissist",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,904f4c236040af84b4ee41d49a3196eb3ab9656ff82c9b698d11ba2708a6efc8
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,26,INGRAM_EBOOK,6116305,USD,9781950719419,"Girl, You're Not Crazy. You're Dealing With a Narcissist",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,4454fa2a43f0efbfafe6a8e81aaec6a12ae07752a038e35d5442ec7cb1521b0e
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,27,INGRAM_EBOOK,6116305,USD,9781950719419,"Girl, You're Not Crazy. You're Dealing With a Narcissist",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,8874a47d847c87c2cdff5ec39a5e39eb7c8bd814858a380ac3dbe6cd8c6d687c
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,28,INGRAM_EBOOK,6116305,USD,9781950719419,"Girl, You're Not Crazy. You're Dealing With a Narcissist",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,1b5f112b922954390baecbed35f36cfa64796113541b2c1a049f97160cf886c6
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,29,INGRAM_EBOOK,6116305,USD,9781950719419,"Girl, You're Not Crazy. You're Dealing With a Narcissist",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,a001e543e0a37be44b78de26027ee065bf44dd3f4a2952891aae130f4a2f1a86
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,30,INGRAM_EBOOK,6116305,USD,9781950719419,"Girl, You're Not Crazy. You're Dealing With a Narcissist",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,d24257d162964ffbb973e943c05e27014285c7e5042b6191a5d3bbbd1aa0f377
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,31,INGRAM_EBOOK,6116305,USD,9781950719419,"Girl, You're Not Crazy. You're Dealing With a Narcissist",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,2b866b1fbdbc54af35a48bd77015bfe73ed5988463ae93ec85394cac05d8b0e8
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,32,INGRAM_EBOOK,6116305,USD,9781950719457,"Because the Lord is My Shepherd",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,e59219650106d714925032ed29a84f79a9a4291e27d688a5df793631b091b1b9
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,33,INGRAM_EBOOK,6116305,USD,9781950719457,"Because the Lord is My Shepherd",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,b43c0341262cf45a84a4457cb2c5009acd7d528a2f74d26bd14f0032617a30e2
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,34,INGRAM_EBOOK,6116305,USD,9781950719501,"Focus, Trust, & Follow",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,7a76d42cb2f0de7e7c738d064ad610d008e1ab938de97ab1a27b6e55882b7810
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,35,INGRAM_EBOOK,6116305,USD,9781950719556,"Speech Therapy Works!",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,bf701e385369c71caf03b544aae765c9459ebd69025ef8426ebfd623b4c65938
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,36,INGRAM_EBOOK,6116305,USD,9781950719631,"The Release of the Spirit",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,0134f0a04c956fd5c7a7f0116dc1166a8bab70c15e618f66c4e6453e496c3c73
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,37,INGRAM_EBOOK,6116305,USD,9781950719631,"The Release of the Spirit",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,7fd0622fe9f9e91eae2c302393cff66e9ef4d82f97045bfe06ef0c44d2a5c526
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,38,INGRAM_EBOOK,6116305,USD,9781950719631,"The Release of the Spirit",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,af2a94ada969da0b3bff7ba8fa9be8c30d49a82b3114b931a781490ca4709761
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,39,INGRAM_EBOOK,6116305,USD,9781950719655,"A Principal's Tale",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,a194c91220409a612723f2e10f73662fb01bc5be2eacc28dd558e47ab55ba946
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,40,INGRAM_EBOOK,6116305,USD,9781950719693,"Help God, I Am Lost",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,f08593d60e456e751613f023de80986dbbf58a3e1a15e409bc4b9faf8c09e82c
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,41,INGRAM_EBOOK,6116305,USD,9781950719693,"Help God, I Am Lost",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,99dd12e3614cf1e19eb19775976cde3f1969ba748597913babad0cdceefe4e76
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,42,INGRAM_EBOOK,6116305,USD,9781950719693,"Help God, I Am Lost",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,e248d2bb6f74995401a8849ce6a06f802311df5fe92001e37bd4dc0c3aed5c26
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,43,INGRAM_EBOOK,6116305,USD,9781950719693,"Help God, I Am Lost",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,3711cc6f2f81924d733eab91faa36659912c34fda96193bc64e595025419be85
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,44,INGRAM_EBOOK,6116305,USD,9781950719693,"Help God, I Am Lost",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,4d0a45b54d15d4372cf599809f244507525d07e155a6a250c17af79daa3bd582
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,45,INGRAM_EBOOK,6116305,USD,9781950719693,"Help God, I Am Lost",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,b7616f9e70ee8397cdcc92a7ad391c332197eeb94e8946413af9106ae56ec219
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,46,INGRAM_EBOOK,6116305,USD,9781950719693,"Help God, I Am Lost",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,f27723b084df22d367250b6348a17fc60ce49b5b6c474f95bbf4e098d308d1e8
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,47,INGRAM_EBOOK,6116305,USD,9781950719754,"Help God, I Am Sad",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,588fa2a640925796438cc9ea43afe9ccdd6d21ef19bf58463af22af17e41c450
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,48,INGRAM_EBOOK,6116305,USD,9781950719778,"Help God, I Am Confused",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,9aaa19e9b21c68d6ee52d99a3292031f5771db63c4aaa7cb7d3a1bdd4dd725c1
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,49,INGRAM_EBOOK,6116305,USD,9781950719778,"Help God, I Am Confused",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,10ef69bda174e6ece789877fe8ec298b158b065af16486544a5888621b9d1f85
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,50,INGRAM_EBOOK,6116305,USD,9781950719778,"Help God, I Am Confused",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,923b8ea95e867d395d5e8334b7b2a72257e972bb6c9783d08ba719ae70c04521
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,51,INGRAM_EBOOK,6116305,USD,9781950719778,"Help God, I Am Confused",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,384f6eff065cf87453a84990d47c912d98dc9e7a6f6a82c3bddd615dee46fb5b
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,52,INGRAM_EBOOK,6116305,USD,9781950719877,"God�s Nudge",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,f42e6e5c8b79b56c810e2a5ae3a0c7ca50e04ec9587d96bdbabd1a62d4aba4c9
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,53,INGRAM_EBOOK,6116305,USD,9781954414099,"Hop, Hop, Hop",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,c4b920044002dbe4869eff2a4e09a07ff34e004ef25177e324d3939d4d13ba04
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,54,INGRAM_EBOOK,6116305,USD,9781954414099,"Hop, Hop, Hop",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,baa637f08800cf1ee937a5c871976dcbd986f0ade055f6e6d9a7b3dad73bc6b1
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,55,INGRAM_EBOOK,6116305,USD,9781954414112,"A Blended Family",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,e64af1fe113ecbf4ee9625d3f4c65465b922589878459ee553286383ce3a93b5
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,56,INGRAM_EBOOK,6116305,USD,9781954414174,"Memoir of a Black Christian Nationalist",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,eeac3375dcdc8716e4c8c3bf922760fcde8991d9cb86585264edc380ebe2ca4b
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,57,INGRAM_EBOOK,6116305,USD,9781954414556,"Words of a Troubled Soul",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,98262f50567d636be084b55f53fe7acc45b77f2702416aceed2cb36aa5ebd8af
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,58,INGRAM_EBOOK,6116305,USD,9781961475076,"Seasons of Life",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,b5a43fea3772712065f2801e41dcd8c46325ba8443e32ccbe5088432f78b3277
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,59,INGRAM_EBOOK,6116305,USD,9781961475083,"God's Business Plan",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,e643dfe694896ba6d209b45fcda34b3c334657fa56077fc46b84d6e7ffe8c367
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,60,INGRAM_EBOOK,6116305,USD,9781961475083,"God's Business Plan",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,2d7858adb1542d93da2f1353b0e63ac445fa830978aec3f781b0241c4d293c8d
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,61,INGRAM_EBOOK,6116305,USD,9781961475120,"The Great Hair Restart",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,0b9a2a6f4807dc3f02e38614c5e61a4e1caf6536dfc1b4cde6283111e3d1958c
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,62,INGRAM_EBOOK,6116305,USD,9781961475120,"The Great Hair Restart",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,612f26fd7c404e647fe13429b4a0aeb8bd3c3e27cb561e544d1631e16942cf91
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,63,INGRAM_EBOOK,6116305,USD,9781961475120,"The Great Hair Restart",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,3a55d8f48078654b24b7615d247a237730d29c906ad1451fa40f8028d379308a
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,64,INGRAM_EBOOK,6116305,USD,9781961475120,"The Great Hair Restart",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,9ec2c1849211e18a8ebccf981f40e6f89fb7ca0b57958edb55e55ac60c746a5e
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,65,INGRAM_EBOOK,6116305,USD,9781961475120,"The Great Hair Restart",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,725612672229ce361f5bce934234bcaf933eff51297c2e7fc5b286c108124022
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,66,INGRAM_EBOOK,6116305,USD,9781961475304,"Taylor Made",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,8357b55d681c75bd43542d0ccd08f2e43e401ebc8ee6547217077d987980a888
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,67,INGRAM_EBOOK,6116305,USD,9781961475359,"Delicious Ideas!",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,ba59459a162cc6884530ae7760bcdf39082726554065139562eeb5655cde382b
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,68,INGRAM_EBOOK,6116305,USD,9781961475526,"Warriors and Angels",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,2fe474266abdf74bb19e08c0e54cb52a413bf7737426a051b6fb10201051e2d5
02,Ingram eBook Wholesale Comp Report for 6116305 (USD).xls,69,INGRAM_EBOOK,6116305,USD,9781961475564,"The Sun, The Shadow, and The Silence",0,0,0,a28218626d1c2834f26e2133de078532aa3fe8caf62ac197d4bd220eb85738b1,76daa420e088ad180c5909aaa85278254fc1ec09218d34033840b6402ecaf490
02,LSI POD Wholesale Comp Report for 9118734 (UK-GBP).xls,2,INGRAM_POD,9118734,GBP,1954414005,"Abortion!: George and Giovanna",1,7.79,5.25,763bec1003d1781714540aafea1ceb75327d5fe5541bdfe7790f0a1ffab327dd,725ad22252e237ab2a7e0c84a72b2985b2edfda73680958a37fd1667525fbf1d
02,LSI POD Wholesale Comp Report for 9118734 (US-USD).xls,2,INGRAM_POD,9118734,USD,1792313705,"Come Out Of Hiding: Activating Deliverance",1,5.99,3.41,879e4a402c30789ffb34a659cf01842a977c43b439dd997b0deb8c3789921f3b,3f0789d2136d156a87478ad790a0bdbada0cea636f352bf5c7db4b0ce6ae8bed
02,LSI POD Wholesale Comp Report for 9118734 (US-USD).xls,3,INGRAM_POD,9118734,USD,1950719138,"Establishing Glory 3: The Marriage Handbook",1,9,5.1,879e4a402c30789ffb34a659cf01842a977c43b439dd997b0deb8c3789921f3b,7117a649df82f3f6ba83543ad190c2de45c2ed2d13bb6b0f80491572d087cd3a
02,LSI POD Wholesale Comp Report for 9118734 (US-USD).xls,4,INGRAM_POD,9118734,USD,1950719561,"Speech Therapy Works!: Juliana's Story",1,4.79,2.27,879e4a402c30789ffb34a659cf01842a977c43b439dd997b0deb8c3789921f3b,697cd8a9ca4dd828b1a1b2a2f1febfa0c21e874dc7bdeeb95c9537f1d6687103
02,LSI POD Wholesale Comp Report for 9118734 (US-USD).xls,5,INGRAM_POD,9118734,USD,1950719944,"Love Lucy",1,5.99,3.5,879e4a402c30789ffb34a659cf01842a977c43b439dd997b0deb8c3789921f3b,bbeeb2de5a44a049923b29902b3d774edaf78273101aefb6204068a85f2c3e75
02,LSI POD Wholesale Comp Report for 9118734 (US-USD).xls,6,INGRAM_POD,9118734,USD,1961475219,"Taylor Made: My Life, My Story",1,11.99,7.64,879e4a402c30789ffb34a659cf01842a977c43b439dd997b0deb8c3789921f3b,a45367cd291ce9c350ebf21aaa1faa3820ab28a4efc57c494eb8d33d71b55357
02,LSI POD Wholesale Comp Report for 9118734 (US-USD).xls,7,INGRAM_POD,9118734,USD,1961475367,"27 Days to Overcoming Depression: Debunking All the Lies",1,8.99,4.68,879e4a402c30789ffb34a659cf01842a977c43b439dd997b0deb8c3789921f3b,3579fe911157984853a03438ef2a952cbb07a927a90d19ec05725ee422254ffe
